,Start,End,Time Series Start,Time Series End,Unit,Fuel classification,Pmax available,Pmax available after the outage,Reason,Last updated
1745,2015-12-25T01:00:00+01:00,2016-01-06T13:00:00+01:00,2015-12-25T01:00:00+01:00,2016-01-06T13:00:00+01:00,DOEL 3,NU,1006.0,0.0,Awaiting information,2016-01-06T11:02:00+01:00
1746,2015-12-18T22:37:00+01:00,2015-12-26T16:19:00+01:00,2015-12-18T22:37:00+01:00,2015-12-26T16:19:00+01:00,TIHANGE 1S,NU,481.0,0.0,Awaiting information,2015-12-26T16:20:00+01:00
1747,2015-12-18T22:34:00+01:00,2015-12-26T18:00:00+01:00,2015-12-18T22:34:00+01:00,2015-12-26T18:00:00+01:00,TIHANGE 1N,NU,481.0,0.0,Awaiting information,2015-12-24T14:04:00+01:00
1748,2015-12-17T00:00:00+01:00,2015-12-18T00:00:00+01:00,2015-12-17T00:00:00+01:00,2015-12-18T00:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,240.0,Not provided,2015-12-16T18:12:00+01:00
1749,2015-12-16T18:15:00+01:00,2015-12-17T00:00:00+01:00,2015-12-16T18:15:00+01:00,2015-12-17T00:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,260.0,Not provided,2015-12-16T18:11:00+01:00
1750,2015-12-16T15:00:00+01:00,2015-12-16T18:00:00+01:00,2015-12-16T15:00:00+01:00,2015-12-16T18:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,270.0,Not provided,2015-12-16T14:48:00+01:00
1751,2015-12-15T06:06:00+01:00,2015-12-15T07:47:00+01:00,2015-12-15T06:06:00+01:00,2015-12-15T07:47:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Start delay,2015-12-15T07:47:00+01:00
1752,2015-12-12T07:09:00+01:00,2015-12-12T09:19:00+01:00,2015-12-12T07:09:00+01:00,2015-12-12T09:19:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Start delay,2015-12-12T09:20:00+01:00
1753,2015-12-10T00:00:00+01:00,2015-12-11T00:00:00+01:00,2015-12-10T00:00:00+01:00,2015-12-11T00:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-12-10T00:12:00+01:00
1754,2015-12-04T00:00:00+01:00,2015-12-05T00:00:00+01:00,2015-12-04T00:00:00+01:00,2015-12-05T00:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-12-03T22:21:00+01:00
1755,2015-12-03T20:15:00+01:00,2015-12-03T22:00:00+01:00,2015-12-03T20:15:00+01:00,2015-12-03T22:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-12-03T20:17:00+01:00
1756,2015-12-03T20:15:00+01:00,2015-12-04T00:00:00+01:00,2015-12-03T20:15:00+01:00,2015-12-04T00:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-12-03T21:21:00+01:00
1757,2015-12-03T20:15:00+01:00,2015-12-03T22:00:00+01:00,2015-12-03T20:15:00+01:00,2015-12-03T22:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-12-03T21:20:00+01:00
1758,2015-11-30T10:46:00+01:00,2015-12-01T20:00:00+01:00,2015-11-30T10:46:00+01:00,2015-12-01T20:00:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-12-01T18:55:00+01:00
1759,2015-11-30T10:46:00+01:00,2015-12-01T20:00:00+01:00,2015-11-30T10:46:00+01:00,2015-12-01T20:00:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-12-01T18:55:00+01:00
1760,2015-11-29T16:10:00+01:00,2015-11-30T00:04:00+01:00,2015-11-29T16:10:00+01:00,2015-11-30T00:04:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-11-30T00:04:00+01:00
1761,2015-11-29T16:10:00+01:00,2015-11-30T00:04:00+01:00,2015-11-29T16:10:00+01:00,2015-11-30T00:04:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-11-30T00:04:00+01:00
1762,2015-11-26T17:12:00+01:00,2015-11-26T22:12:00+01:00,2015-11-26T17:12:00+01:00,2015-11-26T22:12:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2015-11-26T22:12:00+01:00
1763,2015-11-23T06:03:00+01:00,2015-11-23T09:52:00+01:00,2015-11-23T06:03:00+01:00,2015-11-23T09:52:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Start delay,2015-11-23T09:52:00+01:00
1764,2015-11-22T06:05:00+01:00,2015-11-22T20:49:00+01:00,2015-11-22T06:05:00+01:00,2015-11-22T20:49:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Start delay,2015-11-22T20:49:00+01:00
1765,2015-11-16T09:00:00+01:00,2015-11-16T17:00:00+01:00,2015-11-16T09:00:00+01:00,2015-11-16T17:00:00+01:00,PLATE-TAILLE T,WA,144.0,0.0,Not provided,2015-12-24T14:28:00+01:00
1766,2015-11-12T09:04:00+01:00,2015-11-12T13:54:00+01:00,2015-11-12T09:04:00+01:00,2015-11-12T13:54:00+01:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2015-11-12T13:54:00+01:00
1767,2015-11-12T05:14:00+01:00,2015-11-12T08:17:00+01:00,2015-11-12T05:14:00+01:00,2015-11-12T08:17:00+01:00,RODENHUIZE 4,Other,268.0,0.0,Fuel Supply Failure,2015-11-12T08:17:00+01:00
1768,2015-11-07T17:17:00+01:00,2015-11-08T07:30:00+01:00,2015-11-07T17:17:00+01:00,2015-11-08T07:30:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2015-11-08T07:30:00+01:00
1769,2015-10-30T06:07:00+01:00,2015-10-30T07:26:00+01:00,2015-10-30T06:07:00+01:00,2015-10-30T07:26:00+01:00,HERDERSBRUG GT1,NG,157.0,0.0,Start delay,2015-10-30T07:26:00+01:00
1770,2015-10-26T01:23:00+01:00,2015-10-26T04:20:00+01:00,2015-10-26T01:23:00+01:00,2015-10-26T04:20:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Start delay,2015-10-26T04:20:00+01:00
1771,2015-10-23T06:11:00+02:00,2015-10-24T17:00:00+02:00,2015-10-23T06:11:00+02:00,2015-10-24T17:00:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Technical failure,2015-10-23T19:31:00+02:00
1772,2015-10-21T07:19:00+02:00,2015-10-21T17:00:00+02:00,2015-10-21T07:19:00+02:00,2015-10-21T17:00:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Awaiting information,2015-10-22T13:41:00+02:00
1773,2015-10-10T06:04:00+02:00,2015-10-18T07:08:00+02:00,2015-10-10T06:04:00+02:00,2015-10-18T07:08:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-10-18T07:08:00+02:00
1774,2015-10-10T06:04:00+02:00,2015-10-18T07:08:00+02:00,2015-10-10T06:04:00+02:00,2015-10-18T07:08:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-10-18T07:08:00+02:00
1775,2015-10-10T00:57:00+02:00,2015-10-10T02:39:00+02:00,2015-10-10T00:57:00+02:00,2015-10-10T02:39:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-10-10T02:40:00+02:00
1776,2015-10-10T00:57:00+02:00,2015-10-10T02:39:00+02:00,2015-10-10T00:57:00+02:00,2015-10-10T02:39:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-10-10T02:40:00+02:00
1777,2015-10-09T15:12:00+02:00,2015-10-09T21:13:00+02:00,2015-10-09T15:12:00+02:00,2015-10-09T21:13:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Start delay,2015-10-09T21:13:00+02:00
1778,2015-10-09T15:12:00+02:00,2015-10-09T21:13:00+02:00,2015-10-09T15:12:00+02:00,2015-10-09T21:13:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Start delay,2015-10-09T21:13:00+02:00
1779,2015-10-09T07:00:00+02:00,2015-10-09T15:00:00+02:00,2015-10-09T07:00:00+02:00,2015-10-09T15:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-10-09T07:48:00+02:00
1780,2015-10-09T07:00:00+02:00,2015-10-09T13:00:00+02:00,2015-10-09T07:00:00+02:00,2015-10-09T13:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-10-09T11:59:00+02:00
1781,2015-10-09T00:26:00+02:00,2015-10-09T13:09:00+02:00,2015-10-09T00:26:00+02:00,2015-10-09T13:09:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Start delay,2015-10-09T13:09:00+02:00
1782,2015-10-09T00:26:00+02:00,2015-10-09T13:09:00+02:00,2015-10-09T00:26:00+02:00,2015-10-09T13:09:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Start delay,2015-10-09T13:09:00+02:00
1783,2015-10-08T17:59:00+02:00,2015-10-08T21:47:00+02:00,2015-10-08T17:59:00+02:00,2015-10-08T21:47:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Start delay,2015-10-08T21:47:00+02:00
1784,2015-10-08T17:59:00+02:00,2015-10-08T21:47:00+02:00,2015-10-08T17:59:00+02:00,2015-10-08T21:47:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Start delay,2015-10-08T21:47:00+02:00
1785,2015-10-08T07:14:00+02:00,2015-10-08T13:02:00+02:00,2015-10-08T07:14:00+02:00,2015-10-08T13:02:00+02:00,DROGENBOS GT2,NG,150.0,0.0,Start delay,2015-10-08T13:03:00+02:00
1786,2015-10-06T15:32:00+02:00,2015-10-06T19:45:00+02:00,2015-10-06T15:32:00+02:00,2015-10-06T19:45:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-10-06T18:54:00+02:00
1787,2015-10-06T15:32:00+02:00,2015-10-06T19:45:00+02:00,2015-10-06T15:32:00+02:00,2015-10-06T19:45:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-10-06T18:54:00+02:00
1788,2015-10-05T06:47:00+02:00,2015-10-05T07:56:00+02:00,2015-10-05T06:47:00+02:00,2015-10-05T07:56:00+02:00,DROGENBOS ST,NG,160.0,0.0,Start delay,2015-10-05T06:49:00+02:00
1789,2015-10-05T06:47:00+02:00,2015-10-05T07:56:00+02:00,2015-10-05T06:47:00+02:00,2015-10-05T07:56:00+02:00,DROGENBOS GT2,NG,150.0,0.0,Start delay,2015-10-05T06:49:00+02:00
1790,2015-10-05T06:47:00+02:00,2015-10-05T07:56:00+02:00,2015-10-05T06:47:00+02:00,2015-10-05T07:56:00+02:00,DROGENBOS GT1,NG,150.0,0.0,Start delay,2015-10-05T06:49:00+02:00
1791,2015-09-29T16:00:00+02:00,2015-09-29T21:37:00+02:00,2015-09-29T16:00:00+02:00,2015-09-29T21:37:00+02:00,COO 6 T,WA,230.0,0.0,Awaiting information,2015-09-29T21:38:00+02:00
1792,2015-09-21T10:30:00+02:00,2015-09-21T12:14:00+02:00,2015-09-21T10:30:00+02:00,2015-09-21T12:14:00+02:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Fuel Supply Failure,2015-09-21T12:14:00+02:00
1793,2015-09-19T16:08:00+02:00,2015-09-20T21:54:00+02:00,2015-09-19T16:08:00+02:00,2015-09-20T21:54:00+02:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Fuel Supply Failure,2015-09-20T21:55:00+02:00
1794,2015-09-19T10:53:00+02:00,2015-09-19T16:53:00+02:00,2015-09-19T10:53:00+02:00,2015-09-19T16:53:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Technical failure,2015-09-19T16:53:00+02:00
1795,2015-09-19T00:31:00+02:00,2015-09-28T16:00:00+02:00,2015-09-19T00:31:00+02:00,2015-09-28T16:00:00+02:00,TIHANGE 1S,NU,481.0,0.0,Technical failure,2015-09-28T15:30:00+02:00
1796,2015-09-19T00:30:00+02:00,2015-09-28T18:15:00+02:00,2015-09-19T00:30:00+02:00,2015-09-28T18:15:00+02:00,TIHANGE 1N,NU,481.0,0.0,Technical failure,2015-09-28T18:12:00+02:00
1797,2015-09-17T06:43:00+02:00,2015-09-17T08:19:00+02:00,2015-09-17T06:43:00+02:00,2015-09-17T08:19:00+02:00,COO 1 T,WA,158.0,0.0,Awaiting information,2015-09-17T08:20:00+02:00
1798,2015-09-16T21:00:00+02:00,2015-09-18T01:36:00+02:00,2015-09-16T21:00:00+02:00,2015-09-18T01:36:00+02:00,TIHANGE 1N,NU,481.0,202.5,Test,2015-09-18T01:37:00+02:00
1799,2015-09-15T23:54:00+02:00,2015-09-17T17:00:00+02:00,2015-09-15T23:54:00+02:00,2015-09-17T17:00:00+02:00,TIHANGE 1S,NU,481.0,317.5,Test,2015-09-17T22:08:00+02:00
1800,2015-09-15T15:52:00+02:00,2015-09-19T03:04:00+02:00,2015-09-15T15:52:00+02:00,2015-09-19T03:04:00+02:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Restricted to heat delivery,2015-09-19T03:05:00+02:00
1801,2015-09-11T02:41:00+02:00,2015-09-11T03:49:00+02:00,2015-09-11T02:41:00+02:00,2015-09-11T03:49:00+02:00,COO 5 T,WA,230.0,0.0,Awaiting information,2015-09-11T14:45:00+02:00
1802,2015-09-10T12:17:00+02:00,2015-09-10T14:59:00+02:00,2015-09-10T12:17:00+02:00,2015-09-10T14:59:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Awaiting information,2015-09-11T14:43:00+02:00
1803,2015-09-10T08:09:00+02:00,2015-09-10T09:57:00+02:00,2015-09-10T08:09:00+02:00,2015-09-10T09:57:00+02:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2017-02-15T15:41:00+01:00
1804,2015-09-09T20:30:00+02:00,2015-09-10T07:00:00+02:00,2015-09-09T20:30:00+02:00,2015-09-10T07:00:00+02:00,PLATE-TAILLE T,WA,144.0,0.0,Not provided,2015-12-24T14:27:00+01:00
1805,2015-09-02T14:59:00+02:00,2015-09-02T17:03:00+02:00,2015-09-02T14:59:00+02:00,2015-09-02T17:03:00+02:00,Zandvliet Power,NG,386.2,240.0,Technical failure,2015-09-02T14:59:00+02:00
1806,2015-08-27T12:16:00+02:00,2015-08-27T13:30:00+02:00,2015-08-27T12:16:00+02:00,2015-08-27T13:30:00+02:00,Zandvliet Power,NG,386.2,0.0,Start delay,2015-08-27T12:50:00+02:00
1807,2015-08-22T13:27:00+02:00,2015-08-22T14:52:00+02:00,2015-08-22T13:27:00+02:00,2015-08-22T14:52:00+02:00,COO 1 T,WA,158.0,0.0,Awaiting information,2015-08-22T21:53:00+02:00
1808,2015-08-19T18:07:00+02:00,2015-08-20T11:59:00+02:00,2015-08-19T18:07:00+02:00,2015-08-20T11:59:00+02:00,RODENHUIZE 4,Other,268.0,158.0,Awaiting information,2015-08-20T11:41:00+02:00
1809,2015-08-19T09:13:00+02:00,2015-08-19T10:13:00+02:00,2015-08-19T09:13:00+02:00,2015-08-19T10:13:00+02:00,COO 2 T,WA,158.0,0.0,Awaiting information,2015-08-19T10:14:00+02:00
1810,2015-08-19T03:03:00+02:00,2015-08-19T08:51:00+02:00,2015-08-19T03:03:00+02:00,2015-08-19T08:51:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-08-19T08:52:00+02:00
1811,2015-08-19T03:03:00+02:00,2015-08-19T08:51:00+02:00,2015-08-19T03:03:00+02:00,2015-08-19T08:51:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-08-19T08:52:00+02:00
1812,2015-08-13T15:27:00+02:00,2015-08-13T19:24:00+02:00,2015-08-13T15:27:00+02:00,2015-08-13T19:24:00+02:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,awaiting info,2015-08-13T19:25:00+02:00
1813,2015-08-13T12:38:00+02:00,2015-08-13T20:38:00+02:00,2015-08-13T12:38:00+02:00,2015-08-13T20:38:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Technical failure,2015-08-13T12:40:00+02:00
1814,2015-08-13T01:48:00+02:00,2015-08-27T04:28:00+02:00,2015-08-13T01:48:00+02:00,2015-08-27T04:28:00+02:00,TIHANGE 3,NU,1038.0,0.0,Updated information.,2015-08-27T04:39:00+02:00
1815,2015-08-08T01:00:00+02:00,2015-08-10T00:45:00+02:00,2015-08-08T01:00:00+02:00,2015-08-10T00:45:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-08-07T20:07:00+02:00
1816,2015-08-05T16:29:00+02:00,2015-08-05T19:26:00+02:00,2015-08-05T16:29:00+02:00,2015-08-05T19:26:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-08-05T19:27:00+02:00
1817,2015-08-05T16:29:00+02:00,2015-08-05T19:26:00+02:00,2015-08-05T16:29:00+02:00,2015-08-05T19:26:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-08-05T19:27:00+02:00
1818,2015-08-05T13:19:00+02:00,2015-08-05T15:23:00+02:00,2015-08-05T13:19:00+02:00,2015-08-05T15:23:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-08-05T15:23:00+02:00
1819,2015-08-05T13:19:00+02:00,2015-08-05T15:23:00+02:00,2015-08-05T13:19:00+02:00,2015-08-05T15:23:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-08-05T15:23:00+02:00
1820,2015-07-26T03:23:00+02:00,2015-07-26T05:25:00+02:00,2015-07-26T03:23:00+02:00,2015-07-26T05:25:00+02:00,COO 4 T,WA,230.0,0.0,Awaiting information,2015-07-26T05:25:00+02:00
1821,2015-07-25T03:03:00+02:00,2015-07-25T06:33:00+02:00,2015-07-25T03:03:00+02:00,2015-07-25T06:33:00+02:00,Northwind,WI,216.0,102.0,Awaiting information,2015-07-25T06:34:00+02:00
1822,2015-07-24T10:30:00+02:00,2015-07-24T13:00:00+02:00,2015-07-24T10:30:00+02:00,2015-07-24T13:00:00+02:00,COO 6 T,WA,230.0,0.0,Awaiting information,2015-07-24T10:32:00+02:00
1823,2015-07-24T08:00:00+02:00,2015-07-25T02:04:00+02:00,2015-07-24T08:00:00+02:00,2015-07-25T02:04:00+02:00,Northwind,WI,216.0,0.0,Awaiting information,2015-07-25T02:04:00+02:00
1824,2015-07-08T03:01:00+02:00,2015-07-08T07:00:00+02:00,2015-07-08T03:01:00+02:00,2015-07-08T07:00:00+02:00,TIHANGE 3,NU,1038.0,750.0,Awaiting information,2015-07-08T04:58:00+02:00
1825,2015-07-02T09:03:00+02:00,2015-07-02T14:35:00+02:00,2015-07-02T09:03:00+02:00,2015-07-02T14:35:00+02:00,COO 4 T,WA,230.0,0.0,maintenance,2015-07-02T14:36:00+02:00
1826,2015-07-01T17:53:00+02:00,2015-07-02T01:02:00+02:00,2015-07-01T17:53:00+02:00,2015-07-02T01:02:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-07-02T01:03:00+02:00
1827,2015-07-01T17:53:00+02:00,2015-07-02T01:02:00+02:00,2015-07-01T17:53:00+02:00,2015-07-02T01:02:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-07-02T01:03:00+02:00
1828,2015-07-01T08:49:00+02:00,2015-07-01T10:04:00+02:00,2015-07-01T08:49:00+02:00,2015-07-01T10:04:00+02:00,DROGENBOS GT1,NG,150.0,0.0,slow cooling down; distention issues,2015-07-01T10:04:00+02:00
1829,2015-07-01T08:49:00+02:00,2015-07-01T10:04:00+02:00,2015-07-01T08:49:00+02:00,2015-07-01T10:04:00+02:00,DROGENBOS GT2,NG,150.0,0.0,slow cooling down; distention issues,2015-07-01T10:04:00+02:00
1830,2015-07-01T08:49:00+02:00,2015-07-01T10:04:00+02:00,2015-07-01T08:49:00+02:00,2015-07-01T10:04:00+02:00,DROGENBOS ST,NG,160.0,0.0,slow cooling down; distention issues,2015-07-01T10:04:00+02:00
1831,2015-06-30T03:18:00+02:00,2015-06-30T13:03:00+02:00,2015-06-30T03:18:00+02:00,2015-06-30T13:03:00+02:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2015-06-30T13:04:00+02:00
1832,2015-06-29T03:12:00+02:00,2015-06-29T10:29:00+02:00,2015-06-29T03:12:00+02:00,2015-06-29T10:29:00+02:00,DROGENBOS GT2,NG,150.0,0.0,Start delay,2015-06-29T10:30:00+02:00
1833,2015-06-29T03:11:00+02:00,2015-06-29T04:19:00+02:00,2015-06-29T03:11:00+02:00,2015-06-29T04:19:00+02:00,COO 6 T,WA,230.0,0.0,Awaiting information,2015-06-29T04:19:00+02:00
1834,2015-06-28T01:06:00+02:00,2015-06-28T02:32:00+02:00,2015-06-28T01:06:00+02:00,2015-06-28T02:32:00+02:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2015-06-28T02:32:00+02:00
1835,2015-06-24T01:00:00+02:00,2015-06-24T08:41:00+02:00,2015-06-24T01:00:00+02:00,2015-06-24T08:41:00+02:00,SAINT-GHISLAIN STEG,NG,350.0,130.0,Test,2015-06-24T08:42:00+02:00
1836,2015-06-20T05:00:00+02:00,2015-09-16T19:52:00+02:00,2015-06-20T05:00:00+02:00,2015-09-16T19:52:00+02:00,TIHANGE 1N,NU,481.0,0.0,Overhaul,2015-09-16T19:53:00+02:00
1837,2015-06-17T09:01:00+02:00,2015-06-17T11:32:00+02:00,2015-06-17T09:01:00+02:00,2015-06-17T11:32:00+02:00,Zelzate 2 Knippegroen,Other,315.0,105.0,Technical failure,2015-06-17T11:32:00+02:00
1838,2015-06-17T05:00:00+02:00,2015-06-17T09:00:00+02:00,2015-06-17T05:00:00+02:00,2015-06-17T09:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,190.0,Awaiting information,2015-06-17T08:49:00+02:00
1839,2015-06-13T12:00:00+02:00,2015-06-13T17:29:00+02:00,2015-06-13T12:00:00+02:00,2015-06-13T17:29:00+02:00,Zelzate 2 Knippegroen,Other,315.0,180.0,Fuel Supply Failure,2015-06-13T17:41:00+02:00
1840,2015-06-12T14:15:00+02:00,2015-06-12T20:00:00+02:00,2015-06-12T14:15:00+02:00,2015-06-12T20:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Not provided,2015-06-12T14:35:00+02:00
1841,2015-06-12T10:57:00+02:00,2015-06-23T01:25:00+02:00,2015-06-12T10:57:00+02:00,2015-06-23T01:25:00+02:00,Zandvliet Power,NG,386.2,0.0,Overhaul,2015-06-23T01:26:00+02:00
1842,2015-06-10T12:45:00+02:00,2015-06-11T15:30:00+02:00,2015-06-10T12:45:00+02:00,2015-06-11T15:30:00+02:00,COO 3 T,WA,158.0,0.0,Technical failure,2015-06-11T15:30:00+02:00
1843,2015-06-08T10:00:00+02:00,2015-06-26T17:00:00+02:00,2015-06-08T10:00:00+02:00,2015-06-26T17:00:00+02:00,RINGVAART STEG,NG,365.0,0.0,Not provided,2015-06-16T14:46:00+02:00
1844,2015-05-29T09:00:00+02:00,2015-05-29T13:00:00+02:00,2015-05-29T09:00:00+02:00,2015-05-29T13:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,195.0,Not provided,2015-05-29T09:12:00+02:00
1845,2015-05-23T11:23:00+02:00,2015-05-23T13:00:00+02:00,2015-05-23T11:23:00+02:00,2015-05-23T13:00:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2015-05-23T11:24:00+02:00
1846,2015-05-23T11:23:00+02:00,2015-05-23T13:00:00+02:00,2015-05-23T11:23:00+02:00,2015-05-23T13:00:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2015-05-23T11:24:00+02:00
1847,2015-05-15T19:57:00+02:00,2015-05-15T21:30:00+02:00,2015-05-15T19:57:00+02:00,2015-05-15T21:30:00+02:00,Zandvliet Power,NG,386.2,232.0,Awaiting information,2015-05-15T21:31:00+02:00
1848,2015-05-14T01:59:00+02:00,2015-05-14T16:24:00+02:00,2015-05-14T01:59:00+02:00,2015-05-14T16:24:00+02:00,Zelzate 2 Knippegroen,Other,315.0,210.0,Awaiting information,2015-05-14T16:25:00+02:00
1849,2015-05-11T03:00:00+02:00,2015-05-12T01:00:00+02:00,2015-05-11T03:00:00+02:00,2015-05-12T01:00:00+02:00,TIHANGE 3,NU,1038.0,775.0,Test,2015-05-11T02:32:00+02:00
1850,2015-05-10T14:18:00+02:00,2015-05-10T18:15:00+02:00,2015-05-10T14:18:00+02:00,2015-05-10T18:15:00+02:00,TIHANGE 3,NU,1038.0,230.0,Test,2015-05-11T02:32:00+02:00
1851,2015-05-10T11:51:00+02:00,2015-05-10T13:53:00+02:00,2015-05-10T11:51:00+02:00,2015-05-10T13:53:00+02:00,TIHANGE 3,NU,1038.0,300.0,Test,2015-05-10T13:57:00+02:00
1852,2015-05-10T10:45:00+02:00,2015-05-10T11:51:00+02:00,2015-05-10T10:45:00+02:00,2015-05-10T11:51:00+02:00,TIHANGE 3,NU,1038.0,0.0,Test,2015-05-10T11:52:00+02:00
1853,2015-05-05T17:12:00+02:00,2015-05-06T02:30:00+02:00,2015-05-05T17:12:00+02:00,2015-05-06T02:30:00+02:00,Scheldelaan Exxonmobil,NG,140.0,19.0,Test,2015-05-06T02:31:00+02:00
1854,2015-05-05T15:45:00+02:00,2015-05-05T18:19:00+02:00,2015-05-05T15:45:00+02:00,2015-05-05T18:19:00+02:00,Belwind Phase 1,WI,171.0,0.0,Fuel Supply Failure,2015-05-05T18:20:00+02:00
1855,2015-05-05T15:44:00+02:00,2015-05-05T18:19:00+02:00,2015-05-05T15:44:00+02:00,2015-05-05T18:19:00+02:00,Northwind,WI,216.0,0.0,Fuel Supply Failure,2015-05-05T18:20:00+02:00
1856,2015-05-05T14:00:00+02:00,2015-05-05T16:28:00+02:00,2015-05-05T14:00:00+02:00,2015-05-05T16:28:00+02:00,RODENHUIZE 4,Other,268.0,160.0,Technical failure,2015-05-05T16:28:00+02:00
1857,2015-05-04T11:32:00+02:00,2015-05-04T15:13:00+02:00,2015-05-04T11:32:00+02:00,2015-05-04T15:13:00+02:00,TIHANGE 1S,NU,481.0,0.0,Awaiting information,2015-05-04T15:14:00+02:00
1858,2015-05-04T02:01:00+02:00,2015-05-04T03:37:00+02:00,2015-05-04T02:01:00+02:00,2015-05-04T03:37:00+02:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2015-05-04T03:38:00+02:00
1859,2015-05-03T06:09:00+02:00,2015-05-03T08:37:00+02:00,2015-05-03T06:09:00+02:00,2015-05-03T08:37:00+02:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2015-05-03T08:38:00+02:00
1860,2015-05-01T07:24:00+02:00,2015-05-01T08:25:00+02:00,2015-05-01T07:24:00+02:00,2015-05-01T08:25:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Awaiting information,2015-05-01T08:25:00+02:00
1861,2015-04-27T14:04:00+02:00,2015-04-27T16:09:00+02:00,2015-04-27T14:04:00+02:00,2015-04-27T16:09:00+02:00,COO 3 T,WA,158.0,0.0,breaker switch,2015-04-27T16:09:00+02:00
1862,2015-04-27T14:01:00+02:00,2015-04-27T16:09:00+02:00,2015-04-27T14:01:00+02:00,2015-04-27T16:09:00+02:00,COO 1 T,WA,158.0,0.0,breaker switch,2015-04-27T16:10:00+02:00
